,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 12,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
33,6.0,Matrix Product,2.0,Matrix Multiplication,79.0,,,1,1,O(n^{2.51665}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[https://epubs.siam.org/doi/abs/10.1137/0211020 Romani's algorithm (1981)],Romani's algorithm,1981,https://epubs.siam.org/doi/abs/10.1137/0211020,,,,1.0,0,4.258325,"n: 5.51665,
n^2: 4.258325",$O(n^{2.51665})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,35809643.71,27.92543841,0.08459673488,1.28233E+15,779.8301105,0.1763500773,4.59198E+22,21777.09772,0.2758654529,3,,,Combinatorics
34,6.0,Matrix Product,2.0,Matrix Multiplication,80.0,,,1,1,O(n^{2.495548}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[https://epubs.siam.org/doi/abs/10.1137/0211038 Coppersmith–Winograd algorithm (1981)],Coppersmith–Winograd algorithm,1981,https://epubs.siam.org/doi/abs/10.1137/0211038,,,,1.0,0,4.247774,"n: 5.495568,
n^2: 4.247774",$O(n^{2.495548})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,30549211.13,32.73406949,0.08880779024,933254300796992,1071.519305,0.1855024041,2.85102E+22,35075.1874,0.2907842529,3,,,Combinatorics
35,6.0,Matrix Product,2.0,Matrix Multiplication,81.0,,,1,1,O(n^{(log54/log5)}) ~ O(n^{(2.4785)}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[https://ieeexplore.ieee.org/abstract/document/4568194 Strassen's algorithm (1986)],Strassen's algorithm,1986,https://ieeexplore.ieee.org/abstract/document/4568194,,,,1.0,0,4.23925,"n: 5.4785,
n^2: 4.23925",$O(n^{(log54/log5)}) ~ O(n^{(2.4785)})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,27542287.03,36.30780548,0.08121744309,758577575029184,1318.256739,0.1690311592,2.0893E+22,47863.00923,0.2639768809,3,,,Combinatorics
36,6.0,Matrix Product,2.0,Matrix Multiplication,82.0,,,1,1,O(n^{2.3755}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[http://www.cs.umd.edu/~gasarch/TOPICS/ramsey/matrixmult.pdf Coppersmith–Winograd algorithm (1990)],Coppersmith–Winograd algorithm,1990,http://www.cs.umd.edu/~gasarch/TOPICS/ramsey/matrixmult.pdf,,,,1.0,0,4.18775,"n: 5.3755,
n^2: 4.18775",$O(n^{2.3755})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,13061708.88,76.55966069,0.0906364297,170608238900312,5861.381645,0.1894878218,2.22844E+21,448745.3899,0.2972987511,3,,,Combinatorics
37,6.0,Matrix Product,2.0,Matrix Multiplication,83.0,,,1,1,O(n^{2.372873}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[http://theory.stanford.edu/~virgi/matrixmult-f.pdf Vassilevska Williams (2014)],Vassilevska Williams,2014,http://theory.stanford.edu/~virgi/matrixmult-f.pdf,,,,1.0,0,4.1864365,"n: 5.372873,
n^2: 4.1864365",$O(n^{2.372873})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,13152248.0,76.03262956,0.06027597087,179060585403530,5584.701947,0.1236605537,2.39607E+21,417349.5985,0.1911122816,3,,,Combinatorics
38,6.0,Matrix Product,2.0,Matrix Multiplication,84.0,,,1,1,O(n^{2.3728639}),Any reasonable nontrivial distribution,https://arxiv.org/abs/2202.08996,[https://arxiv.org/abs/1401.7714 François Le Gall (2014)],François Le Gall,2014,https://arxiv.org/abs/1401.7714,,,,1.0,0,4.18643195,"n: 5.3728639,
n^2: 4.18643195",$O(n^{2.3728639})$,n: dimension of square matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Re-use of space in recursive branches,1.0,0.0,,0,,0,,0,0,,0,0,https://simons.berkeley.edu/sites/default/files/docs/2438/slideslegall.pdf,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,12971792.71,77.09034691,0.06047393837,168267406107047,5942.921586,0.124604974,2.18273E+21,458141.8867,0.1926142659,3,,,Combinatorics
39,7.0,Graph Coloring,2.0,3-Graph Coloring,85.0,,,1,1,O((n+m)*3^n),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[- Brute-force search (1852)],Brute-force search,1852,-,1,1.0,,1.0,0,8,"n: 8,
m: 3",$O((m+n)*3^n)$,"n: number of vertices
m: number of edges",n,,,Word RAM,words,3,n: 3,O(n) auxiliary,(can be easily derived),1.0,0.0,,0,,0,,0,0,,0,0,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Combinatorics
40,8.0,Graph Coloring,2.0,4-Graph Coloring,98.0,,,1,1,O((m+n)*4^n),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[ Brute force (1852)],Brute force,1852,,1,1.0,,1.0,0,8,"n: 8,
m: 3",$O((m+n)*4^n)$,"n: number of vertices
m: number of edges",n,,,Word RAM,words,3,n: 3,O(n) auxiliary,(can be easily derived),1.0,0.0,,0,,0,,0,0,,0,0,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Combinatorics
41,9.0,Linear System,2.0,"Positive Definite, Hermitian Matrix",103.0,,,1,1,O(n^3),^see above (with caveat that matrix has to be positive definite and hermitian),^see above,[- Cholesky (1940)],Cholesky,1940,-,,,,0.0,0,4.5,"n: 6,
n^2: 4.5",$O(n^3)$,n: number of variables and number of equations,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,"n:m:k
1:1:1",,,,,,,36926037.0,1,,,,,,,,3,,,Numerical Analysis
42,9.0,Linear System,2.0,"Non-Definite, Symmetric Matrix",105.0,,,1,1,O(n^3),"^see above (non-definite, symmetric)",^see above,[https://link.springer.com/article/10.1007/BF01931804 Aasen's method (1971)],Aasen's method,1971,https://link.springer.com/article/10.1007/BF01931804,,,,0.0,0,4.5,"n: 6,
n^2: 4.5",$O(n^3)$,n: number of variables and number of equations,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2) total,can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,"n:m:k
1:1:1",,,,,,,36926037.0,1,,,,,,,,3,,,Numerical Analysis
43,9.0,Linear System,2.0,Toeplitz Matrix,106.0,,,1,1,O(n^2),^see above (Toeplitz),^see above,[https://onlinelibrary.wiley.com/doi/abs/10.1002/sapm1946251261 Levinson–Durbin recursion (1947)],Levinson–Durbin recursion,1947,https://onlinelibrary.wiley.com/doi/abs/10.1002/sapm1946251261,,,,0.0,0,3,"n: 5,
n^2: 3",$O(n^2)$,n: number of variables and number of equations,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2) total,"can be easily derived (lower bounded by input size, upper bounded by runtime)",1.0,0.0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Levinson_recursion,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,"n:m:k
1:1:1",,,,,,,1000000.0,36.926037,,,,,,,,3,,,Numerical Analysis
44,9.0,Linear System,2.0,Toeplitz Matrix,107.0,,,1,1,O(n^2),^see above (Toeplitz),^see above,[https://link.springer.com/article/10.1007/BF02163269 Bareiss Algorithm (1969)],Bareiss Algorithm,1969,https://link.springer.com/article/10.1007/BF02163269,,,,0.0,0,3,"n: 5,
n^2: 3",$O(n^2)$,n: number of variables and number of equations,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2) total,"can be easily derived (lower bounded by input size, upper bounded by runtime)",1.0,0.0,,0,,0,,0,0,,0,0,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,"n:m:k
1:1:1",,,,,,,110889.0,333,,,,,,,,3,,,Numerical Analysis
45,9.0,Linear System,2.0,Vandermonde Matrix,108.0,,,1,1,O(n^2),^see above (Vandermonde),^see above,[https://www.jstor.org/stable/2004623?seq=1 Bjorck-Pereyra (1970)],Bjorck-Pereyra,1970,https://www.jstor.org/stable/2004623?seq=1,,,,0.0,0,3,"n: 5,
n^2: 3",$O(n^2)$,n: number of variables and number of equations,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2) total,"can be easily derived (lower bounded by input size, upper bounded by runtime)",1.0,0.0,,0,,0,,0,0,,0,0,,"a system of linear equations (or linear system) is a collection of one or
 more linear equations involving the same set of variables.",,,"n:m:k
1:1:1",,,,,,,110889.0,333,,,,,,,,3,,,Numerical Analysis
46,10.0,Linear Programming,2.0,,110.0,,,1,1,O((m/4)^{(2^n)}),Any distribution (runtime is same regardless of input),"(same behavior across all inputs, at least for naive implementation)",[- Fourier–Motzkin elimination (1940)],Fourier–Motzkin elimination,1940,-,4,1.0,http://www.cs.cmu.edu/~odonnell/toolkit13/lecture13-anonymous.pdf,1.0,0,8,"n: 8,
m: 7",O((m/4)^{(2^n)}),"n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word RAM,words,8,"n: 8,
m: 7",O((m/4)^{(2^n)}),(can be easily derived? you have that many inequalities),1.0,0.0,,0,,0,,0,0,,0,0,https://gallica.bnf.fr/ark:/12148/bpt6k32227/f53,Linear programming (LP; also called linear optimization) is a method to achieve the best outcome (such as maximum profit or lowest cost) in a mathematical model whose requirements are represented by linear relationships. Linear programming is a special case of mathematical programming (also known as mathematical optimization).,,,,inf,,inf,,inf,,inf,1,,Inf,1,,Inf,1,,1,,,Numerical Analysis
47,10.0,Linear Programming,2.0,,111.0,,,1,1,O(n^6 * L^2 logL loglogL),Any distribution (runtime is same regardless of input),(same behavior across all inputs?),[https://www.sciencedirect.com/science/article/abs/pii/0041555380900610 Khachiyan Ellipsoid algorithm  (1979)],Khachiyan Ellipsoid algorithm ,1979,https://www.sciencedirect.com/science/article/abs/pii/0041555380900610,,,,1.0,1->2,7,"n: 7,
L: 5.02",O(n^6 * L^2 \log L \log\log L),"n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word RAM,words,3,"n: 3,
m: 3,
L: 3",O(nmL),see orginal paper (noting that O(alpha*log(H*alpha)) = O(L)),0.0,1.0,,0,,0,,0,0,,0,0,"https://en.wikipedia.org/wiki/Linear_programming#Ellipsoid_algorithm,_following_Khachiyan",Linear programming (LP; also called linear optimization) is a method to achieve the best outcome (such as maximum profit or lowest cost) in a mathematical model whose requirements are represented by linear relationships. Linear programming is a special case of mathematical programming (also known as mathematical optimization).,,,,,,,,,,225400229426.0,Inf,,7.12778E+24,Inf,,2.254E+38,Inf,,1,,,Numerical Analysis
48,11.0,Line segment intersection,2.0,"Reporting all intersection points, line segments",118.0,,,1,1,O(n^2),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[- Naive (1940)],Naive,1940,-,1,1.0,,1.0,1,5,n: 5,O(n^2),"n: number of line segments
k: number of points of intersection",n,,,Real RAM,words,1,n: 1,O(1),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"The line segment intersection problem supplies a list of line segments in the Euclidean plane and asks about the points where they intersect (cross), if any.",,,,,,,,,,1000000.0,1,,1000000000000,1,,1E+18,1,,4,,,Image Processing
49,11.0,Line segment intersection,2.0,"Reporting all intersection points, line segments",119.0,,,1,1,O( n log n + k log n),^see above,^see above,[https://doi.org/10.1109%2FTC.1979.1675432 Bentley–Ottmann algorithm (1979)],Bentley–Ottmann algorithm,1979,https://doi.org/10.1109%2FTC.1979.1675432,,,,1.0,4->5,4,"n: 4,
k: 3",O( n \log n + k \log n),"n: number of line segments
k: number of points of intersection",n,,,Real RAM,words,3,n: 3,O(n),https://dl.acm.org/doi/pdf/10.1145/147508.147511,0.0,0.0,,0,,0,,0,0,,0,0,,"The line segment intersection problem supplies a list of line segments in the Euclidean plane and asks about the points where they intersect (cross), if any.",,,k=n^0.5,,,,,,,10280.93005,97.26746458,0.1245364271,19951500.14,50121.5444,0.3198161773,29898298291,33446719.62,0.5593088428,4,,,Image Processing
50,12.0,Convex Hull,2.0,2-dimensional,127.0,,,1,1,O(n^3),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[- Brute Force (1935)],Brute Force,1935,-,1,1.0,http://math.uaa.alaska.edu/~afkjm/cs351/handouts/bruteforce,1.0,0,6,n: 6,O(n^3),"n: number of line segments
h: number of points on the convex hull",n,,,Real RAM,words,3,n: 3,O(n),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"the convex hull or convex envelope or convex closure of a set X of points
 in the Euclidean plane or in a Euclidean space
 (or; more generally; in an affine space over the reals) is the smallest 
convex set that contains X. ",,,h = n^0.5,1000.0,,1000000.0,,1000000000.0,,1000000000.0,1,,1E+18,1,,1E+27,1,,3,,,Image Processing
51,12.0,Convex Hull,2.0,2-dimensional,128.0,,,1,1,O(nh),^see above,^see above,[https://linkinghub.elsevier.com/retrieve/pii/0020019073900203 Jarvis (1973)],Jarvis,1973,https://linkinghub.elsevier.com/retrieve/pii/0020019073900203,,,,0.0,0,3,"n: 3,
h: 3",O(nh),"n: number of line segments
h: number of points on the convex hull",n,,,Real RAM,words,1,n: 1,O(1),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"the convex hull or convex envelope or convex closure of a set X of points
 in the Euclidean plane or in a Euclidean space
 (or; more generally; in an affine space over the reals) is the smallest 
convex set that contains X. ",,,h = n^0.5,1.0,0.1993539462,1.0,0.4384498883,1.0,0.7252105499,31622.7766,31622.7766,0.3134727062,1000000000,1000000000,0.7252105499,31622776601684,31622776601684,1.26601697,3,,,Image Processing
52,14.0,Minimum Spanning Tree (MST),2.0,"Undirected, General MST",157.0,,,1,1,O(E + Vlog^2(V)),"""Either full or random graphs whose cost edges are assigned at random independently of the rest (using any continuous distribution)""",https://dl.acm.org/doi/10.5555/2791171.2791187,[https://link.springer.com/chapter/10.1007/BFb0028279 Kruskal’s algorithm with demand-sorting (1991)],Kruskal’s algorithm with demand-sorting,1991,https://link.springer.com/chapter/10.1007/BFb0028279,,,,0.0,0,5.01,"V: 5.01,
E: 3",O(E \log V),"V: number of vertices
E: number of edges
U: maximum edge weight",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"A minimum spanning tree (MST) or minimum weight spanning tree is a subset
 of the edges of a connected; edge-weighted undirected graph that
 connects all the vertices together; without any cycles and
 with the minimum possible total edge weight.",,,"V:E
5:7",,,,,,,32120.0,0.1580012453,,,,,,,,5,,,Combinatorics
53,14.0,Minimum Spanning Tree (MST),2.0,"Undirected, General MST",158.0,,,1,1,O(E + Vlog^2(V)),"""Either full or random graphs whose cost edges are assigned at random independently of the rest (using any continuous distribution)""",https://dl.acm.org/doi/10.5555/2791171.2791187,[https://dl.acm.org/citation.cfm?id=2791187 Quick Kruskal algorithm (2006)],Quick Kruskal algorithm,2006,https://dl.acm.org/citation.cfm?id=2791187,,,,0.0,0,5.01,"V: 5.01,
E: 3",O(E \log V),"V: number of vertices
E: number of edges
U: maximum edge weight",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"A minimum spanning tree (MST) or minimum weight spanning tree is a subset
 of the edges of a connected; edge-weighted undirected graph that
 connects all the vertices together; without any cycles and
 with the minimum possible total edge weight.",,,"V:E
5:7",,,,,,,32120.0,0.1580012453,,,,,,,,5,,,Combinatorics
54,14.0,Minimum Spanning Tree (MST),2.0,"Undirected, General MST",162.0,,,1,1,O(E),Randomness within the algorithm steps themselves,http://cs.brown.edu/research/pubs/pdfs/1995/Karger-1995-RLT.pdf,[http://cs.brown.edu/research/pubs/pdfs/1995/Karger-1995-RLT.pdf Karger; Klein & Tarjan (1995)],Karger; Klein & Tarjan,1995,http://cs.brown.edu/research/pubs/pdfs/1995/Karger-1995-RLT.pdf,4,1.0,http://cs.brown.edu/research/pubs/pdfs/1995/Karger-1995-RLT.pdf,1.0,5->6,5,"V: 5,
E: 3","O(min(V^2, ElogV))","V: number of vertices
E: number of edges
U: maximum edge weight",V,,,Word RAM,words,5,"E: 3,
V: 5",O(E),can be easily derived,1.0,0.0,,1,Las Vegas,0,,0,0,,0,0,,"A minimum spanning tree (MST) or minimum weight spanning tree is a subset
 of the edges of a connected; edge-weighted undirected graph that
 connects all the vertices together; without any cycles and
 with the minimum possible total edge weight.",,,"V:E
5:7",,,,,,,583.0,8.704974271,0.04012774621,583333.3333,18.66853416,0.05465664879,583333333.3,28.63431845,0.06289129891,5,,,Combinatorics
55,15.0,Closest Pair Problem,2.0,"k-dimensional space, l_m (or l_infty) norm",164.0,,,1,1,O(kn^2),Any distribution (runtime is same regardless of input),(same behavior across all inputs),[- Naive Implementation (1975)],Naive Implementation,1975,-,1,1.0,,1.0,0,5,"n: 5,
k: 3",O(kn^2),"n: number of points
k: dimension of space",n,,,Real RAM,words,1,n: 1,O(1),can be easily derived,1.0,0.0,,0,,0,,0,0,,0,0,,"given n points in metric space; find a pair of points with the smallest
 distance between them. ",,,,,,,,,,1000000.0,1,,1000000000000,1,,1E+18,1,,4,,,Image Processing
56,20.0,LU Decomposition,2.0,Square Matrix LU Decomposition,209.0,,,1,1,O(n^3),Any,,[ Doolittle Algorithm (1878)],Doolittle Algorithm,1878,,2,1.0,https://www.geeksforgeeks.org/doolittle-algorithm-lu-decomposition/,1.0,0,4.5,"n: 6,
n^2: 4.5",O(n^3),n: dimension of square matrix,n^2,,,Word RAM,words,1,"n: 1,
n^2: 1",$\tilde{O}(1)$,Derived: only storing 1 intermediate variable,1.0,0.0,,0,,0,,0,0,,0,0,,"lower–upper (LU) decomposition or factorization factors a matrix as the product
 of a lower triangular matrix and an upper triangular matrix.",,,,,,,,,,1000000000.0,1,,1E+18,1,,1E+27,1,,3,"This is essentially just Gaussian elimination

Original paper is ""Method employed in the solution of normal equations and the adjustment of a triangularization""",,Numerical Analysis
57,20.0,LU Decomposition,2.0,Square Matrix LU Decomposition,210.0,,,1,1,O(n^3),,,[https://en.wikipedia.org/wiki/Crout_matrix_decomposition Crout and LUP algorithms (2007)],Crout and LUP algorithms,2007,https://en.wikipedia.org/wiki/Crout_matrix_decomposition,,,,0.0,0,4.5,"n: 6,
n^2: 4.5",O(n^3),n: dimension of square matrix,n^2,,,Word RAM,words,1,"n: 1,
n^2: 1",$\tilde{O}(1)$,Derived: only storing 1 intermediate variable,1.0,0.0,,0,,0,,0,0,,0,0,,"lower–upper (LU) decomposition or factorization factors a matrix as the product
 of a lower triangular matrix and an upper triangular matrix.",,,,,,,,,,1000000000.0,1,,,,,,,,3,Slight variation of Doolittle,,Numerical Analysis
58,20.0,LU Decomposition,2.0,Square Matrix LU Decomposition,215.0,,,1,0,O(n^3),,,[https://arxiv.org/abs/math/0506382 Okunev; Johnson (1997)],Okunev; Johnson,1997,https://arxiv.org/abs/math/0506382,,,,0.0,0,6,"n: 6,
n^2: 4.5",O(n^3),n: dimension of square matrix,n^2,,,Word RAM,words,1,"n: 1,
n^2: 1",$O(1)$,Derived: all in-place calculations,1.0,0.0,,0,,0,,0,0,,0,0,,"lower–upper (LU) decomposition or factorization factors a matrix as the product
 of a lower triangular matrix and an upper triangular matrix.",,,,,,,,,,9965.0,100351.2293,,,,,,,,3,,,Numerical Analysis
59,21.0,Informed Search,2.0,Informed Search,217.0,,,1,1,O(b^d),,,[https://ieeexplore.ieee.org/document/4082128/ A* Algorithm (1968)],A* Algorithm,1968,https://ieeexplore.ieee.org/document/4082128/,,,,0.0,0,8,"b: 7,
d: 8",O(b^d),"b: branching factor (the average number of successors per state)
d: the depth of the solution (the shortest path)",d,,,,,8,"b: 7,
d: 8",O(b^d),https://en.wikipedia.org/wiki/A*_search_algorithm: Stores all generated nodes in memory,1.0,0.0,,0,,0,,1,0,,0,0,https://www.cs.auckland.ac.nz/compsci767s2c/projectReportExamples.d/astarNilsson.pdf,"Informed search tries to reduce the amount of search that must be done by making
 intelligent choices for the nodes that are selected for expansion.",,,,,,,,,,inf,1,,,,,,,,1,,,Robotics
